subject_id,original_filepath,processed_filepath,folder_name,label,split,original_shape_x,original_shape_y,original_shape_z,processed_shape_x,processed_shape_y,processed_shape_z,status,error_message
mwp2IXI204-HH-1651-IXIMADisoTFE12_-s3T156_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI204-HH-1651-IXIMADisoTFE12_-s3T156_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI204-HH-1651-IXIMADisoTFE12_-s3T156_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI206-HH-1650-IXIMADisoTFE12_-s3T156_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI206-HH-1650-IXIMADisoTFE12_-s3T156_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI206-HH-1650-IXIMADisoTFE12_-s3T156_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI208-Guys-0808-MPRAGESEN_-s253_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI208-Guys-0808-MPRAGESEN_-s253_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI208-Guys-0808-MPRAGESEN_-s253_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI225-Guys-0832-MPRAGESEN_-s257_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI225-Guys-0832-MPRAGESEN_-s257_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI225-Guys-0832-MPRAGESEN_-s257_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI226-HH-1618-IXIMADisoTFE12_-s3T152_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI226-HH-1618-IXIMADisoTFE12_-s3T152_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI226-HH-1618-IXIMADisoTFE12_-s3T152_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI240-Guys-0834-MPRAGESEN_-s258_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI240-Guys-0834-MPRAGESEN_-s258_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI240-Guys-0834-MPRAGESEN_-s258_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI244-Guys-0841-MPRAGESEN_-s260_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI244-Guys-0841-MPRAGESEN_-s260_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI244-Guys-0841-MPRAGESEN_-s260_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI247-Guys-0838-MPRAGESEN_-s259_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI247-Guys-0838-MPRAGESEN_-s259_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI247-Guys-0838-MPRAGESEN_-s259_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI257-HH-1724-MADisoTFE1_-s3T164_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI257-HH-1724-MADisoTFE1_-s3T164_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI257-HH-1724-MADisoTFE1_-s3T164_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI292-IOP-0877-SAGFSPGR_-sIXI29_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI292-IOP-0877-SAGFSPGR_-sIXI29_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI292-IOP-0877-SAGFSPGR_-sIXI29_-0003-00001-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI295-HH-1814-MADisoTFE1_-s3T171_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI295-HH-1814-MADisoTFE1_-s3T171_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI295-HH-1814-MADisoTFE1_-s3T171_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI297-Guys-0886-MPRAGESEN_-s302_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI297-Guys-0886-MPRAGESEN_-s302_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI297-Guys-0886-MPRAGESEN_-s302_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI304-Guys-0862-MPRAGESEN_-s298_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI304-Guys-0862-MPRAGESEN_-s298_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI304-Guys-0862-MPRAGESEN_-s298_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI305-IOP-0871-SAGFSPGR_-sIXI30_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI305-IOP-0871-SAGFSPGR_-sIXI30_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI305-IOP-0871-SAGFSPGR_-sIXI30_-0003-00001-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI306-IOP-0867-SAGFSPGR_-sIXI30_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI306-IOP-0867-SAGFSPGR_-sIXI30_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI306-IOP-0867-SAGFSPGR_-sIXI30_-0003-00001-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI307-IOP-0872-SAGFSPGR_-sIXI30_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI307-IOP-0872-SAGFSPGR_-sIXI30_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI307-IOP-0872-SAGFSPGR_-sIXI30_-0003-00001-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI313-HH-2241-MADisoTFE1_-s3t219_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI313-HH-2241-MADisoTFE1_-s3t219_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI313-HH-2241-MADisoTFE1_-s3t219_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI326-Guys-0907-MPRAGESEN_-s307_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI326-Guys-0907-MPRAGESEN_-s307_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI326-Guys-0907-MPRAGESEN_-s307_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI458-Guys-0993-MPRAGESEN_-s418_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI458-Guys-0993-MPRAGESEN_-s418_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI458-Guys-0993-MPRAGESEN_-s418_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI462-IOP-1042-SAGFSPGR_-sIXI46_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI462-IOP-1042-SAGFSPGR_-sIXI46_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI462-IOP-1042-SAGFSPGR_-sIXI46_-0003-00001-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI473-IOP-1137-SAGFSPGR_-sIXI47_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI473-IOP-1137-SAGFSPGR_-sIXI47_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI473-IOP-1137-SAGFSPGR_-sIXI47_-0003-00001-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI474-IOP-1138-SAGFSPGR_-sIXI47_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI474-IOP-1138-SAGFSPGR_-sIXI47_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI474-IOP-1138-SAGFSPGR_-sIXI47_-0003-00001-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI479-Guys-1034-MPRAGESEN_-s425_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI479-Guys-1034-MPRAGESEN_-s425_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI479-Guys-1034-MPRAGESEN_-s425_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI490-Guys-1018-MPRAGESEN_-s422_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI490-Guys-1018-MPRAGESEN_-s422_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI490-Guys-1018-MPRAGESEN_-s422_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI495-Guys-1009-MPRAGESEN_-s421_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI495-Guys-1009-MPRAGESEN_-s421_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI495-Guys-1009-MPRAGESEN_-s421_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI499-Guys-1004-MPRAGESEN_-s420_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI499-Guys-1004-MPRAGESEN_-s420_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI499-Guys-1004-MPRAGESEN_-s420_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI502-Guys-1020-MPRAGESEN_-s422_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI502-Guys-1020-MPRAGESEN_-s422_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI502-Guys-1020-MPRAGESEN_-s422_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI506-Guys-1035-MPRAGESEN_-s425_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI506-Guys-1035-MPRAGESEN_-s425_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI506-Guys-1035-MPRAGESEN_-s425_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI507-Guys-1036-MPRAGESEN_-s425_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI507-Guys-1036-MPRAGESEN_-s425_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI507-Guys-1036-MPRAGESEN_-s425_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI521-HH-2353-MADisoTFE1_-s3T227_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI521-HH-2353-MADisoTFE1_-s3T227_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI521-HH-2353-MADisoTFE1_-s3T227_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI527-HH-2376-MADisoTFE1_-s3T229_-0501-00005-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI527-HH-2376-MADisoTFE1_-s3T229_-0501-00005-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI527-HH-2376-MADisoTFE1_-s3T229_-0501-00005-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI537-HH-2378-MADisoTFE1_-s3T229_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI537-HH-2378-MADisoTFE1_-s3T229_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI537-HH-2378-MADisoTFE1_-s3T229_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI542-IOP-1147-SAGFSPGR_-sIXI54_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI542-IOP-1147-SAGFSPGR_-sIXI54_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI542-IOP-1147-SAGFSPGR_-sIXI54_-0003-00001-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI549-Guys-1046-MPRAGESEN_-s426_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI549-Guys-1046-MPRAGESEN_-s426_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI549-Guys-1046-MPRAGESEN_-s426_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI551-Guys-1065-MPRAGESEN_-s428_-0401-00004-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI551-Guys-1065-MPRAGESEN_-s428_-0401-00004-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI551-Guys-1065-MPRAGESEN_-s428_-0401-00004-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI568-HH-2607-MADisoTFE1_-s3T242_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI568-HH-2607-MADisoTFE1_-s3T242_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI568-HH-2607-MADisoTFE1_-s3T242_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI575-HH-2658-MADisoTFE1_-s3T246_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI575-HH-2658-MADisoTFE1_-s3T246_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI575-HH-2658-MADisoTFE1_-s3T246_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI589-Guys-1080-MPRAGESEN_-sIXI58_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI589-Guys-1080-MPRAGESEN_-sIXI58_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI589-Guys-1080-MPRAGESEN_-sIXI58_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI592-Guys-1085-MPRAGESEN_-sIXI59_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI592-Guys-1085-MPRAGESEN_-sIXI59_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI592-Guys-1085-MPRAGESEN_-sIXI59_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI603-HH-2701-MADisoTFE1_-s3T248_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI603-HH-2701-MADisoTFE1_-s3T248_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI603-HH-2701-MADisoTFE1_-s3T248_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI611-HH-2650-MADisoTFE1_-s3T245_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI611-HH-2650-MADisoTFE1_-s3T245_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI611-HH-2650-MADisoTFE1_-s3T245_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI614-HH-2735-MADisoTFE1_-s3T251_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI614-HH-2735-MADisoTFE1_-s3T251_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI614-HH-2735-MADisoTFE1_-s3T251_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI616-Guys-1092-MPRAGESEN_-s445_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI616-Guys-1092-MPRAGESEN_-s445_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI616-Guys-1092-MPRAGESEN_-s445_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI637-HH-2785-MADisoTFE1_-s3T253_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI637-HH-2785-MADisoTFE1_-s3T253_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI637-HH-2785-MADisoTFE1_-s3T253_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI642-Guys-1104-MPRAGESEN_-s451_-0401-00004-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI642-Guys-1104-MPRAGESEN_-s451_-0401-00004-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI642-Guys-1104-MPRAGESEN_-s451_-0401-00004-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI648-Guys-1107-MPRAGESEN_-sIXI0648_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI648-Guys-1107-MPRAGESEN_-sIXI0648_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI648-Guys-1107-MPRAGESEN_-sIXI0648_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI651-Guys-1118-MPRAGESEN_-s454_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI651-Guys-1118-MPRAGESEN_-s454_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI651-Guys-1118-MPRAGESEN_-s454_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
mwp2IXI662-Guys-1120-MPRAGESEN_-s455_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\mwp2IXI662-Guys-1120-MPRAGESEN_-s455_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\mwp2IXI662-Guys-1120-MPRAGESEN_-s455_-0301-00003-000001-01.npy,mr_IXI_480i,0,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
rh.ppIXI306-IOP-0867-SAGFSPGR_-sIXI30_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\rh.ppIXI306-IOP-0867-SAGFSPGR_-sIXI30_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\rh.ppIXI306-IOP-0867-SAGFSPGR_-sIXI30_-0003-00001-000001-01.npy,mri_IXI_480_2,1,test,256.0,256.0,146.0,128.0,128.0,128.0,success,
rh.ppIXI313-HH-2241-MADisoTFE1_-s3t219_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\rh.ppIXI313-HH-2241-MADisoTFE1_-s3t219_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\rh.ppIXI313-HH-2241-MADisoTFE1_-s3t219_-0301-00003-000001-01.npy,mri_IXI_480_2,1,test,256.0,256.0,150.0,128.0,128.0,128.0,success,
rh.pptnIXI306-IOP-0867-SAGFSPGR_-sIXI30_-0003-00001-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\rh.pptnIXI306-IOP-0867-SAGFSPGR_-sIXI30_-0003-00001-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\rh.pptnIXI306-IOP-0867-SAGFSPGR_-sIXI30_-0003-00001-000001-01.npy,mri_IXI_480_2,1,test,256.0,256.0,146.0,128.0,128.0,128.0,success,
rh.pptnIXI308-Guys-0884-MPRAGESEN_-s302_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\rh.pptnIXI308-Guys-0884-MPRAGESEN_-s302_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\rh.pptnIXI308-Guys-0884-MPRAGESEN_-s302_-0301-00003-000001-01.npy,mri_IXI_480_2,1,test,256.0,256.0,150.0,128.0,128.0,128.0,success,
wj_IXI115-Guys-0738-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI115-Guys-0738-T1.nii,D:\github\IOT_Project\data\processed\volumes\test\wj_IXI115-Guys-0738-T1.npy,mri_IXI_480_2,1,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI123-Guys-0774-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI123-Guys-0774-T1.nii,D:\github\IOT_Project\data\processed\volumes\test\wj_IXI123-Guys-0774-T1.npy,mri_IXI_480_2,1,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI134-Guys-0780-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI134-Guys-0780-T1.nii,D:\github\IOT_Project\data\processed\volumes\test\wj_IXI134-Guys-0780-T1.npy,mri_IXI_480_2,1,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI136-HH-1452-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI136-HH-1452-T1.nii,D:\github\IOT_Project\data\processed\volumes\test\wj_IXI136-HH-1452-T1.npy,mri_IXI_480_2,1,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI137-HH-1472-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI137-HH-1472-T1.nii,D:\github\IOT_Project\data\processed\volumes\test\wj_IXI137-HH-1472-T1.npy,mri_IXI_480_2,1,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI139-Guys-0815-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI139-Guys-0815-T1.nii,D:\github\IOT_Project\data\processed\volumes\test\wj_IXI139-Guys-0815-T1.npy,mri_IXI_480_2,1,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI153-Guys-0782-IXI3DMPRAG_-s249_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI153-Guys-0782-IXI3DMPRAG_-s249_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\wj_IXI153-Guys-0782-IXI3DMPRAG_-s249_-0301-00003-000001-01.npy,mri_IXI_480_2,1,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI154-Guys-0821-MPRAGESEN_-s255_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI154-Guys-0821-MPRAGESEN_-s255_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\wj_IXI154-Guys-0821-MPRAGESEN_-s255_-0301-00003-000001-01.npy,mri_IXI_480_2,1,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI157-Guys-0816-MPRAGESEN_-s254_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI157-Guys-0816-MPRAGESEN_-s254_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\wj_IXI157-Guys-0816-MPRAGESEN_-s254_-0301-00003-000001-01.npy,mri_IXI_480_2,1,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI158-Guys-0783-IXI3DMPRAG_-s249_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI158-Guys-0783-IXI3DMPRAG_-s249_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\wj_IXI158-Guys-0783-IXI3DMPRAG_-s249_-0301-00003-000001-01.npy,mri_IXI_480_2,1,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI162-HH-1548-IXIMADisoTFE12_-s3T144_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI162-HH-1548-IXIMADisoTFE12_-s3T144_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\wj_IXI162-HH-1548-IXIMADisoTFE12_-s3T144_-0301-00003-000001-01.npy,mri_IXI_480_2,1,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI163-HH-1621-IXIMADisoTFE12_-s3T152_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI163-HH-1621-IXIMADisoTFE12_-s3T152_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\test\wj_IXI163-HH-1621-IXIMADisoTFE12_-s3T152_-0301-00003-000001-01.npy,mri_IXI_480_2,1,test,113.0,137.0,113.0,128.0,128.0,128.0,success,
